,Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,Attrition,Gender,OverTime,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
678,48,1469,20,4,679,4,51,3,1,3,5543,4,17,1,2,2,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
679,31,1188,20,2,680,4,45,3,2,3,24406,1,13,4,1,2,2,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
680,36,188,7,4,681,2,65,3,1,4,23293,2,18,3,0,6,3,6,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
681,38,1333,1,3,682,4,80,3,3,1,16292,1,13,2,1,3,3,15,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
682,32,1184,1,3,683,3,70,2,1,2,3974,6,20,3,0,3,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
683,25,867,19,2,684,3,36,2,1,2,18798,1,18,3,3,2,3,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
684,40,658,10,4,685,1,67,2,3,2,20652,2,12,2,1,2,2,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
685,26,1283,1,3,686,3,52,2,2,1,11148,1,12,2,0,2,3,7,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
686,41,263,6,3,687,4,59,3,1,1,3119,2,13,3,0,3,3,18,2,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
687,36,938,2,4,688,3,79,3,1,3,12287,4,21,3,0,6,3,11,3,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
688,19,419,21,3,689,4,37,2,1,2,9947,1,13,2,0,3,4,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
689,20,129,4,3,690,1,84,3,1,1,13008,1,19,2,0,2,3,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
690,31,616,12,3,691,4,41,3,2,4,17369,0,11,3,2,2,1,9,8,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
691,40,1469,9,4,692,4,35,3,1,2,25063,8,14,4,1,2,3,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
692,32,498,3,4,693,3,93,3,2,1,13554,1,12,3,1,2,4,8,6,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
693,36,530,3,1,694,3,51,2,3,4,5518,1,11,1,1,6,3,16,3,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
694,33,1069,1,3,695,2,42,2,2,4,12291,0,14,1,0,3,3,5,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
695,37,625,1,4,696,1,46,2,3,3,14922,5,11,3,0,2,1,14,11,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
696,45,805,4,2,697,3,57,3,2,2,23163,1,12,2,0,5,2,9,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
697,29,1404,20,3,698,3,84,3,1,4,18203,1,15,2,1,5,3,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
698,35,1219,18,3,699,3,86,3,2,3,6179,1,16,2,0,3,3,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
699,52,1053,1,2,700,4,70,3,4,4,13829,2,15,2,1,2,2,9,7,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
700,58,289,2,3,701,4,51,3,1,3,26227,4,24,1,0,4,3,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
701,53,1376,2,2,702,3,45,3,4,3,13938,6,13,3,1,3,4,17,15,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
702,30,231,8,2,703,3,62,3,3,3,9977,5,11,1,1,2,4,8,7,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
703,38,152,10,3,704,3,85,3,2,4,19899,1,13,2,0,1,3,5,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
704,35,882,3,4,705,4,92,3,3,4,6812,6,13,2,1,2,3,10,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
705,39,903,2,5,706,1,41,4,3,3,2560,0,18,4,0,3,3,8,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
706,40,1479,24,3,707,2,100,4,4,2,17071,4,16,4,0,2,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
707,47,1379,16,4,708,3,64,4,2,3,6759,1,19,3,0,3,4,19,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
708,36,1229,8,4,709,1,84,3,2,4,25952,4,13,4,2,3,3,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
709,31,335,9,2,710,3,46,2,1,1,10322,0,22,1,0,0,3,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
710,33,722,17,3,711,4,38,3,4,3,20489,1,11,4,0,2,3,10,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
711,29,906,10,3,712,4,92,2,1,1,11479,6,20,3,0,5,3,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
712,33,461,13,1,713,2,53,3,1,4,17241,3,18,1,0,4,3,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
713,45,974,1,4,714,4,91,3,1,4,11005,3,14,4,2,2,3,5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
714,50,1126,1,2,715,4,66,3,4,4,6615,9,22,3,1,1,2,5,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
715,33,827,1,4,716,3,84,4,2,2,20161,1,13,1,1,2,3,6,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
716,41,840,9,3,717,1,64,3,5,3,3735,2,17,2,1,2,4,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
717,27,1134,16,4,718,3,37,3,1,2,12086,9,14,2,1,2,3,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
718,45,248,23,2,719,4,42,3,2,1,14039,1,15,3,1,2,3,9,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
719,47,955,4,2,720,4,83,3,2,4,8571,1,17,3,0,0,3,9,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
720,30,138,22,3,721,1,48,3,1,3,11539,4,11,2,0,2,3,5,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
721,50,939,24,3,722,4,95,3,4,3,4161,3,18,4,1,2,3,12,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
722,38,1391,10,1,723,3,66,3,1,3,12127,0,17,2,1,0,2,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
723,46,566,7,2,724,4,75,3,3,3,24208,6,13,2,1,3,3,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
724,24,1206,17,1,725,4,41,2,2,3,24117,1,15,2,2,6,3,4,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
725,35,622,14,4,726,3,39,2,1,2,10074,1,24,4,1,2,1,4,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
726,31,853,1,1,727,3,96,3,2,1,11275,1,12,3,1,1,3,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
727,18,287,5,2,728,2,73,3,1,4,13493,1,15,4,0,2,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
728,54,1441,17,3,729,3,56,3,3,3,13943,8,11,3,1,2,3,10,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
729,35,583,25,4,730,3,57,3,3,3,6975,1,11,3,1,3,2,16,10,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
730,30,153,8,2,731,2,73,4,3,1,17802,0,12,3,3,4,2,8,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
731,20,1097,11,3,732,4,98,2,1,1,18275,1,15,1,0,2,3,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
732,30,109,5,3,733,2,60,3,1,2,25725,0,17,1,0,3,3,3,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
733,26,1066,2,2,734,4,32,4,2,4,3334,1,12,2,0,2,3,8,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
734,22,217,8,1,735,2,94,1,1,1,6881,1,15,1,1,3,2,4,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
735,48,277,6,3,736,1,97,2,2,3,13119,2,13,4,0,0,3,2,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736,48,1355,4,4,737,3,78,2,3,3,22245,7,14,2,0,3,3,15,4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
737,41,549,7,2,738,4,42,3,2,3,23371,6,14,2,0,6,3,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
738,39,466,1,1,739,4,65,2,4,4,7060,1,16,3,1,3,3,21,11,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
739,27,1055,2,4,740,1,47,3,2,4,4658,0,18,2,1,2,3,3,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
740,35,802,10,3,741,2,45,3,1,4,9541,1,20,1,1,4,2,3,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
741,42,265,5,2,742,4,90,3,5,3,7770,6,13,2,0,3,4,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
742,50,804,9,3,743,1,64,3,1,4,20165,4,18,2,0,5,3,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
743,59,715,2,3,744,3,69,2,4,4,21829,3,13,1,0,4,3,5,4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
744,37,1141,11,2,745,1,61,1,2,2,14382,5,15,1,0,2,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
745,55,135,18,4,746,3,62,3,2,2,12992,3,14,4,2,3,3,8,6,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
746,41,247,7,1,747,2,55,1,5,3,20284,1,22,2,2,3,3,21,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
747,38,1035,3,4,748,2,42,3,2,4,4981,8,12,3,0,1,3,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
748,26,265,29,2,749,2,79,1,2,1,21813,8,18,4,0,6,3,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
749,52,266,2,1,750,1,57,1,5,4,25846,1,15,4,1,3,3,32,6,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
750,44,1448,28,3,751,4,53,4,4,4,11737,3,18,3,1,2,3,12,11,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
751,50,145,1,3,752,4,95,3,2,3,24920,0,12,1,1,3,3,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
752,36,885,16,4,753,3,43,4,1,1,8269,1,16,3,0,1,3,17,15,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
753,39,945,22,3,754,4,82,3,3,1,5083,1,13,3,0,2,3,21,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
754,33,1038,8,1,755,2,88,2,1,4,21437,0,19,4,0,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
755,45,1234,11,2,756,4,90,3,4,4,5404,3,13,2,1,4,4,9,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
756,32,1109,29,4,757,4,69,3,1,3,11135,9,12,2,0,2,3,8,7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
757,34,216,1,4,758,2,75,4,2,4,12278,0,11,4,1,2,2,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
758,59,1089,1,2,759,2,66,3,3,4,11038,3,14,3,1,1,1,6,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
759,45,788,24,4,760,2,36,3,1,2,8318,1,16,1,0,3,3,6,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
760,53,124,2,3,761,3,38,2,3,2,23537,2,12,1,1,2,3,15,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
761,36,660,15,3,762,1,81,3,2,3,7858,7,14,2,1,3,2,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
762,26,342,2,3,763,1,57,3,1,1,15346,6,14,2,1,2,3,3,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
763,34,1333,10,4,764,3,87,3,1,3,18410,1,19,4,1,2,3,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
764,28,1144,10,1,765,4,74,3,1,2,23384,1,22,2,0,5,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
765,38,1186,3,4,766,3,44,3,1,3,2997,3,16,1,1,2,3,2,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
766,50,1464,2,4,767,2,62,3,5,3,12853,2,11,4,1,2,2,8,7,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
767,37,124,3,3,768,4,35,3,2,2,13848,3,15,1,0,3,2,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
768,40,300,26,3,769,3,74,3,2,1,22217,1,14,2,1,3,2,7,7,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
769,26,921,1,1,770,1,66,2,1,3,25265,1,13,3,2,5,3,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
770,46,430,1,4,771,4,40,3,5,4,21445,9,17,4,2,0,3,2,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
771,54,1082,2,4,772,3,41,2,3,3,8392,6,11,2,1,4,3,9,7,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
772,56,1240,9,3,773,1,63,3,1,3,12154,2,19,2,1,4,3,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
773,36,796,12,5,774,4,51,2,3,4,15669,0,11,2,0,2,2,14,7,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
774,55,444,2,1,775,3,40,2,4,1,17323,7,15,2,0,3,4,9,6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
775,43,415,25,3,776,3,79,2,3,4,5268,5,13,3,1,5,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
776,20,769,9,3,777,4,54,3,1,4,17205,1,14,2,0,3,3,2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
777,21,1334,10,3,778,3,36,2,1,1,17258,1,13,1,0,6,2,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
778,46,1003,8,4,779,4,74,2,2,1,21029,8,23,1,3,2,3,16,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
779,51,1323,4,4,780,1,34,3,1,3,10332,9,12,3,3,2,4,10,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
780,28,1366,24,2,781,2,72,2,3,1,12355,1,12,1,0,2,2,10,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
781,26,192,1,2,782,1,59,2,1,1,11141,1,16,1,2,2,3,5,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
782,30,1176,20,3,783,3,85,3,2,1,9096,0,15,3,1,1,2,6,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
783,41,509,7,2,784,2,43,4,1,3,18863,1,13,3,0,3,3,10,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
784,38,330,17,1,785,3,65,2,3,3,24608,0,18,1,1,4,2,19,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
785,40,1492,20,4,786,1,61,3,3,4,26542,4,20,4,1,6,3,11,11,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
786,27,1277,8,5,787,1,87,1,1,3,5869,1,19,4,3,4,3,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
787,55,1091,2,1,788,4,65,3,3,2,15813,3,18,2,1,4,3,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
788,28,857,10,3,789,3,59,3,2,3,7909,3,13,4,0,4,4,8,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
789,44,1376,1,2,790,2,91,2,3,1,2326,9,14,4,1,1,3,20,3,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
790,33,654,5,3,791,4,34,2,3,4,21214,4,15,3,1,2,3,3,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,35,1204,4,3,792,4,86,3,3,1,10333,0,22,1,0,2,3,8,4,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
792,33,827,29,4,793,1,54,2,2,3,3129,1,22,2,0,4,3,13,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
793,28,895,15,2,794,1,50,3,1,3,22482,1,16,4,1,5,2,4,2,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
794,34,618,3,1,795,1,45,3,2,4,22266,0,17,3,0,1,2,6,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
795,37,309,10,4,796,4,88,2,2,4,24223,2,14,3,3,5,3,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
796,25,1219,4,1,797,4,32,3,1,4,4605,1,15,2,1,3,4,7,5,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
797,26,1330,21,3,798,1,37,3,1,3,19373,1,20,3,1,0,2,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
798,33,1017,25,3,799,1,55,2,1,2,2993,4,20,2,0,0,3,2,2,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
799,42,469,2,2,800,4,35,3,4,1,14399,0,17,4,1,3,3,22,13,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
800,28,1009,1,3,801,1,45,2,1,2,7160,1,15,1,2,2,3,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
801,50,959,1,4,802,4,81,3,2,3,17251,3,14,4,0,4,3,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
802,33,970,7,3,803,4,30,3,2,2,13401,0,17,3,1,3,3,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
803,34,697,3,4,804,3,40,2,1,4,22478,3,17,4,3,2,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
804,48,1262,1,4,805,1,35,4,4,4,16154,2,22,3,0,3,2,5,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
805,45,1050,9,4,806,2,65,2,2,3,17970,1,13,4,1,2,3,15,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
806,52,994,7,4,807,2,87,3,3,2,15322,7,19,4,0,4,3,8,4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
807,38,770,10,4,808,3,73,2,3,3,5569,0,14,2,2,2,3,8,2,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
808,29,1107,28,4,809,3,93,3,1,4,26968,4,22,1,1,1,3,7,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
809,28,950,3,3,810,4,93,3,3,2,8039,0,17,2,3,3,2,9,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
810,46,406,3,1,811,1,52,3,4,3,15596,3,12,4,1,3,3,12,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
811,38,130,2,2,812,4,32,3,3,2,20619,7,16,3,0,2,3,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
812,43,1082,27,3,813,3,83,3,3,1,11535,8,11,3,1,1,3,8,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
813,39,203,2,3,814,1,84,3,4,4,13547,7,11,4,3,4,3,18,11,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,40,1308,14,3,815,3,44,2,5,3,17544,1,14,1,0,2,4,20,4,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
815,21,984,1,1,816,4,70,2,1,2,25326,1,11,3,0,6,4,2,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
816,39,439,9,3,817,3,70,3,2,2,8770,9,15,3,0,2,2,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
817,36,217,18,4,818,1,78,3,2,4,23238,2,20,1,0,0,3,11,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
818,31,793,20,3,819,3,67,4,1,4,21981,0,12,1,1,4,3,2,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
819,28,1451,2,1,820,1,67,2,1,2,19911,0,17,1,0,2,1,5,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
820,35,1182,11,2,821,4,54,3,2,4,18500,1,11,4,1,3,3,5,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
821,49,174,8,4,822,4,56,2,4,2,11879,6,17,2,1,3,3,9,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
822,34,1003,2,2,823,4,95,3,2,3,15834,2,11,4,0,3,2,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
823,29,490,10,3,824,4,61,3,1,2,17940,0,14,4,2,2,2,7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
824,42,188,29,3,825,2,56,1,2,4,9558,4,19,1,0,3,3,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
825,29,718,8,1,826,2,79,2,2,4,17689,1,15,3,1,2,2,10,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
826,38,433,1,3,827,3,37,4,1,3,6004,1,13,4,1,2,4,7,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
827,28,773,6,3,828,3,39,2,1,3,22088,1,14,4,1,2,3,3,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
828,18,247,8,1,829,3,80,3,1,3,13556,1,12,4,0,0,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
829,33,603,9,4,830,1,77,3,2,1,18385,0,17,1,0,3,3,5,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
830,41,167,12,4,831,2,46,3,1,4,9051,3,11,1,1,4,3,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
831,31,874,15,3,832,3,72,3,1,3,6233,1,12,3,1,5,2,2,2,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
832,37,367,25,2,833,3,52,2,2,4,17171,7,13,3,2,2,3,6,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
833,27,199,6,3,834,4,55,2,1,3,7950,1,13,3,1,0,3,4,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
834,34,1400,9,1,835,2,70,3,2,3,5829,1,20,1,0,3,2,6,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
835,35,528,8,4,836,3,100,3,1,3,7108,1,17,2,0,2,1,5,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
836,29,408,23,1,837,4,45,2,3,1,11162,1,13,1,1,3,1,11,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
